Duration,PID,group,Task,Performance,Topic
60,817,A,F 8,3,Distribution
60,817,A,F 9,3,Distribution
60,817,A,F 10,3,Cross Table
60,817,A,F 11,0,Cross Table
60,817,A,F 12,3,Cross Table
60,817,A,F 13,3,Correlation
60,817,A,F 14,0,Correlation
60,817,A,F 15,2,Correlation
60,817,A,F 19,3,Mean Difference
60,817,A,F 20,1,Mean Difference
60,817,A,F 21,2.25,Mean Difference
60,817,A,F 25,0,Quali
60,817,A,F 26,3,Quali
60,817,A,F 27,3,Quali
60,817,A,F 28,3,Quali
60,817,A,F 29,0,Quali
60,817,A,F 30,3,Quali
60,817,A,F 31,0,Quali
60,817,A,F 32,0,Quali
60,817,A,F 33,3,Quali
60,817,A,F 34,3,Quali
60,817,A,F 35,0,Quali
60,817,A,F 36,0,Quali
60,817,A,F 37,3,Quali
60,817,A,F 38,0,Quali
60,817,A,F 39,3,Quali
60,817,A,F 40,3,Quali
60,817,A,F 41,0,Quali
60,817,A,F 42,3,Quali
60,713,A,F 1,0,Methodology
60,713,A,F 2,0,Methodology
60,713,A,F 3,0,Methodology
60,713,A,F 4,3,Measurement Theory
60,713,A,F 5,1,Measurement Theory
60,713,A,F 6,3,Measurement Theory
60,713,A,F 7,3,Distribution
60,713,A,F 8,3,Distribution
60,713,A,F 9,3,Distribution
60,713,A,F 10,3,Cross Table
60,713,A,F 11,0,Cross Table
60,713,A,F 12,1.5,Cross Table
60,713,A,F 13,0,Correlation
60,713,A,F 14,0,Correlation
60,713,A,F 15,0,Correlation
60,713,A,F 19,0,Mean Difference
60,713,A,F 20,0,Mean Difference
60,713,A,F 21,3,Mean Difference
60,713,A,F 25,3,Quali
60,713,A,F 26,3,Quali
60,713,A,F 27,0,Quali
60,713,A,F 28,3,Quali
60,713,A,F 29,0,Quali
60,713,A,F 30,3,Quali
60,713,A,F 31,0,Quali
60,713,A,F 32,0,Quali
60,713,A,F 33,3,Quali
60,713,A,F 34,0,Quali
60,713,A,F 35,0,Quali
60,713,A,F 36,3,Quali
60,713,A,F 37,3,Quali
60,713,A,F 38,0,Quali
60,713,A,F 39,3,Quali
60,713,A,F 40,3,Quali
60,713,A,F 41,3,Quali
60,713,A,F 42,3,Quali
60,811,B,F 1,3,Methodology
60,811,B,F 2,3,Methodology
60,811,B,F 3,3,Methodology
60,811,B,F 4,3,Measurement Theory
60,811,B,F 5,3,Measurement Theory
60,811,B,F 6,3,Measurement Theory
60,811,B,F 7,3,Distribution
60,811,B,F 8,3,Distribution
60,811,B,F 9,3,Distribution
60,811,B,F 10,3,Cross Table
60,811,B,F 11,3,Cross Table
60,811,B,F 12,3,Cross Table
60,811,B,F 13,3,Correlation
60,811,B,F 14,3,Correlation
60,811,B,F 15,3,Correlation
60,811,B,F 19,3,Mean Difference
60,811,B,F 20,1,Mean Difference
60,811,B,F 21,3,Mean Difference
60,811,B,F 25,3,Quali
60,811,B,F 26,3,Quali
60,811,B,F 27,3,Quali
60,811,B,F 28,3,Quali
60,811,B,F 29,3,Quali
60,811,B,F 30,3,Quali
60,811,B,F 31,0,Quali
60,811,B,F 32,3,Quali
60,811,B,F 33,3,Quali
60,811,B,F 34,0,Quali
60,811,B,F 35,3,Quali
60,811,B,F 36,0,Quali
60,811,B,F 37,0,Quali
60,811,B,F 38,0,Quali
60,811,B,F 39,3,Quali
60,811,B,F 40,3,Quali
60,811,B,F 41,3,Quali
60,811,B,F 42,3,Quali
60,711,A,F 1,1,Methodology
60,711,A,F 2,1.5,Methodology
60,711,A,F 3,1,Methodology
60,711,A,F 4,2.5,Measurement Theory
60,711,A,F 5,0,Measurement Theory
60,711,A,F 6,2.25,Measurement Theory
60,711,A,F 7,3,Distribution
60,711,A,F 8,1,Distribution
60,711,A,F 9,3,Distribution
60,711,A,F 10,3,Cross Table
60,711,A,F 11,0,Cross Table
60,711,A,F 12,1,Cross Table
60,711,A,F 13,3,Correlation
60,711,A,F 14,0,Correlation
60,711,A,F 15,0,Correlation
60,711,A,F 19,3,Mean Difference
60,711,A,F 20,0,Mean Difference
60,711,A,F 21,1.5,Mean Difference
60,711,A,F 25,0,Quali
60,711,A,F 26,0,Quali
60,711,A,F 27,0,Quali
60,711,A,F 28,3,Quali
60,711,A,F 29,0,Quali
60,711,A,F 30,0,Quali
60,711,A,F 31,3,Quali
60,711,A,F 32,3,Quali
60,711,A,F 33,0,Quali
60,711,A,F 34,0,Quali
60,711,A,F 35,0,Quali
60,711,A,F 36,3,Quali
60,711,A,F 37,3,Quali
60,711,A,F 38,0,Quali
60,711,A,F 39,0,Quali
60,711,A,F 40,0,Quali
60,711,A,F 41,0,Quali
60,711,A,F 42,0,Quali
60,794,A,F 1,1,Methodology
60,794,A,F 2,0,Methodology
60,794,A,F 3,0,Methodology
60,794,A,F 4,2.5,Measurement Theory
60,794,A,F 5,1,Measurement Theory
60,794,A,F 6,0.75,Measurement Theory
60,794,A,F 7,3,Distribution
60,794,A,F 8,2,Distribution
60,794,A,F 9,3,Distribution
60,794,A,F 10,1.5,Cross Table
60,794,A,F 11,0,Cross Table
60,794,A,F 12,3,Cross Table
60,794,A,F 13,1.5,Correlation
60,794,A,F 14,0,Correlation
60,794,A,F 15,3,Correlation
60,794,A,F 19,3,Mean Difference
60,794,A,F 20,3,Mean Difference
60,794,A,F 21,2.25,Mean Difference
60,794,A,F 25,0,Quali
60,794,A,F 26,3,Quali
60,794,A,F 27,0,Quali
60,794,A,F 28,3,Quali
60,794,A,F 29,0,Quali
60,794,A,F 30,3,Quali
60,794,A,F 31,3,Quali
60,794,A,F 32,0,Quali
60,794,A,F 33,3,Quali
60,794,A,F 34,0,Quali
60,794,A,F 35,0,Quali
60,794,A,F 36,0,Quali
60,794,A,F 37,0,Quali
60,794,A,F 38,0,Quali
60,794,A,F 39,3,Quali
60,794,A,F 40,3,Quali
60,794,A,F 41,3,Quali
60,794,A,F 42,3,Quali
60,810,B,F 1,1.5,Methodology
60,810,B,F 2,0,Methodology
60,810,B,F 3,3,Methodology
60,810,B,F 4,3,Measurement Theory
60,810,B,F 5,3,Measurement Theory
60,810,B,F 6,3,Measurement Theory
60,810,B,F 7,3,Distribution
60,810,B,F 8,0,Distribution
60,810,B,F 9,1.5,Distribution
60,810,B,F 10,3,Cross Table
60,810,B,F 11,0,Cross Table
60,810,B,F 12,0,Cross Table
60,810,B,F 13,1.5,Correlation
60,810,B,F 14,3,Correlation
60,810,B,F 15,0,Correlation
60,810,B,F 19,3,Mean Difference
60,810,B,F 20,0,Mean Difference
60,810,B,F 21,2.25,Mean Difference
60,810,B,F 25,3,Quali
60,810,B,F 26,3,Quali
60,810,B,F 27,3,Quali
60,810,B,F 28,3,Quali
60,810,B,F 29,0,Quali
60,810,B,F 30,3,Quali
60,810,B,F 31,3,Quali
60,810,B,F 32,0,Quali
60,810,B,F 33,3,Quali
60,810,B,F 34,0,Quali
60,810,B,F 35,3,Quali
60,810,B,F 36,3,Quali
60,810,B,F 37,3,Quali
60,810,B,F 38,0,Quali
60,810,B,F 39,0,Quali
60,810,B,F 40,0,Quali
60,810,B,F 41,3,Quali
60,810,B,F 42,3,Quali
60,326,A,F 1,3,Methodology
60,326,A,F 2,3,Methodology
60,326,A,F 3,2,Methodology
60,326,A,F 4,3,Measurement Theory
60,326,A,F 5,3,Measurement Theory
60,326,A,F 6,3,Measurement Theory
60,326,A,F 7,3,Distribution
60,326,A,F 8,2,Distribution
60,326,A,F 9,3,Distribution
60,326,A,F 10,3,Cross Table
60,326,A,F 11,3,Cross Table
60,326,A,F 12,2,Cross Table
60,326,A,F 13,2,Correlation
60,326,A,F 14,0,Correlation
60,326,A,F 15,1,Correlation
60,326,A,F 19,3,Mean Difference
60,326,A,F 20,3,Mean Difference
60,326,A,F 21,3,Mean Difference
60,326,A,F 25,3,Quali
60,326,A,F 26,0,Quali
60,326,A,F 27,0,Quali
60,326,A,F 28,3,Quali
60,326,A,F 29,0,Quali
60,326,A,F 30,3,Quali
60,326,A,F 31,0,Quali
60,326,A,F 32,3,Quali
60,326,A,F 33,0,Quali
60,326,A,F 34,0,Quali
60,326,A,F 35,3,Quali
60,326,A,F 36,0,Quali
60,326,A,F 37,0,Quali
60,326,A,F 38,3,Quali
60,326,A,F 39,3,Quali
60,326,A,F 40,3,Quali
60,326,A,F 41,3,Quali
60,326,A,F 42,3,Quali
60,549,A,F 1,1.5,Methodology
60,549,A,F 2,0,Methodology
60,549,A,F 3,3,Methodology
60,549,A,F 4,3,Measurement Theory
60,549,A,F 5,3,Measurement Theory
60,549,A,F 6,3,Measurement Theory
60,549,A,F 7,3,Distribution
60,549,A,F 8,3,Distribution
60,549,A,F 9,3,Distribution
60,549,A,F 10,3,Cross Table
60,549,A,F 11,3,Cross Table
60,549,A,F 12,0,Cross Table
60,549,A,F 13,3,Correlation
60,549,A,F 14,3,Correlation
60,549,A,F 15,2,Correlation
60,549,A,F 19,3,Mean Difference
60,549,A,F 20,0,Mean Difference
60,549,A,F 21,3,Mean Difference
60,549,A,F 25,3,Quali
60,549,A,F 26,0,Quali
60,549,A,F 27,3,Quali
60,549,A,F 28,3,Quali
60,549,A,F 29,3,Quali
60,549,A,F 30,3,Quali
60,549,A,F 31,0,Quali
60,549,A,F 32,0,Quali
60,549,A,F 33,3,Quali
60,549,A,F 34,0,Quali
60,549,A,F 35,3,Quali
60,549,A,F 36,3,Quali
60,549,A,F 37,3,Quali
60,549,A,F 38,0,Quali
60,549,A,F 39,3,Quali
60,549,A,F 40,0,Quali
60,549,A,F 41,3,Quali
60,549,A,F 42,3,Quali
60,826,B,F 1,3,Methodology
60,826,B,F 2,0,Methodology
60,826,B,F 3,2,Methodology
60,826,B,F 4,3,Measurement Theory
60,826,B,F 5,3,Measurement Theory
60,826,B,F 6,2.25,Measurement Theory
60,826,B,F 7,3,Distribution
60,826,B,F 8,3,Distribution
60,826,B,F 9,3,Distribution
60,826,B,F 10,3,Cross Table
60,826,B,F 11,0,Cross Table
60,826,B,F 12,3,Cross Table
60,826,B,F 13,0,Correlation
60,826,B,F 14,0,Correlation
60,826,B,F 15,0,Correlation
60,826,B,F 19,3,Mean Difference
60,826,B,F 20,0,Mean Difference
60,826,B,F 21,0,Mean Difference
60,826,B,F 25,3,Quali
60,826,B,F 26,3,Quali
60,826,B,F 27,0,Quali
60,826,B,F 28,3,Quali
60,826,B,F 29,0,Quali
60,826,B,F 30,3,Quali
60,826,B,F 31,3,Quali
60,826,B,F 32,3,Quali
60,826,B,F 33,3,Quali
60,826,B,F 34,0,Quali
60,826,B,F 35,3,Quali
60,826,B,F 36,0,Quali
60,826,B,F 37,0,Quali
60,826,B,F 38,3,Quali
60,826,B,F 39,0,Quali
60,826,B,F 40,0,Quali
60,826,B,F 41,3,Quali
60,826,B,F 42,3,Quali
60,654,B,F 1,2,Methodology
60,654,B,F 2,0,Methodology
60,654,B,F 3,0,Methodology
60,654,B,F 4,1,Measurement Theory
60,654,B,F 5,1,Measurement Theory
60,654,B,F 6,1.5,Measurement Theory
60,654,B,F 7,0,Distribution
60,654,B,F 8,3,Distribution
60,654,B,F 9,3,Distribution
60,654,B,F 10,0,Cross Table
60,654,B,F 11,3,Cross Table
60,654,B,F 12,1,Cross Table
60,654,B,F 13,3,Correlation
60,654,B,F 14,0,Correlation
60,654,B,F 15,0,Correlation
60,654,B,F 19,0,Mean Difference
60,654,B,F 20,0,Mean Difference
60,654,B,F 21,3,Mean Difference
60,654,B,F 25,3,Quali
60,654,B,F 26,3,Quali
60,654,B,F 27,0,Quali
60,654,B,F 28,0,Quali
60,654,B,F 29,0,Quali
60,654,B,F 30,2.25,Quali
60,654,B,F 31,3,Quali
60,654,B,F 32,0,Quali
60,654,B,F 33,3,Quali
60,654,B,F 34,0,Quali
60,654,B,F 35,0,Quali
60,654,B,F 36,3,Quali
60,654,B,F 37,0,Quali
60,654,B,F 38,0,Quali
60,654,B,F 39,0,Quali
60,654,B,F 40,0,Quali
60,654,B,F 41,3,Quali
60,654,B,F 42,0,Quali
60,921,A,F 1,0,Methodology
60,921,A,F 2,1.5,Methodology
60,921,A,F 3,0,Methodology
60,921,A,F 4,1,Measurement Theory
60,921,A,F 5,3,Measurement Theory
60,921,A,F 6,0.75,Measurement Theory
60,921,A,F 7,0,Distribution
60,921,A,F 8,1,Distribution
60,921,A,F 9,3,Distribution
60,921,A,F 10,0,Cross Table
60,921,A,F 11,0,Cross Table
60,921,A,F 12,0,Cross Table
60,921,A,F 13,1.5,Correlation
60,921,A,F 14,0,Correlation
60,921,A,F 15,0,Correlation
60,921,A,F 19,2,Mean Difference
60,921,A,F 20,3,Mean Difference
60,921,A,F 21,1.5,Mean Difference
60,921,A,F 25,3,Quali
60,921,A,F 26,0,Quali
60,921,A,F 27,3,Quali
60,921,A,F 28,0,Quali
60,921,A,F 29,0,Quali
60,921,A,F 30,1.5,Quali
60,921,A,F 31,3,Quali
60,921,A,F 32,0,Quali
60,921,A,F 33,0,Quali
60,921,A,F 34,0,Quali
60,921,A,F 35,3,Quali
60,921,A,F 36,0,Quali
60,921,A,F 37,0,Quali
60,921,A,F 38,0,Quali
60,921,A,F 39,0,Quali
60,921,A,F 40,0,Quali
60,921,A,F 41,0,Quali
60,921,A,F 42,0,Quali
60,820,A,F 1,0,Methodology
60,820,A,F 2,0,Methodology
60,820,A,F 3,0,Methodology
60,820,A,F 4,0.5,Measurement Theory
60,820,A,F 5,0,Measurement Theory
60,820,A,F 6,0.75,Measurement Theory
60,820,A,F 7,3,Distribution
60,820,A,F 8,0,Distribution
60,820,A,F 9,3,Distribution
60,820,A,F 10,1.5,Cross Table
60,820,A,F 11,3,Cross Table
60,820,A,F 12,1.5,Cross Table
60,820,A,F 13,0,Correlation
60,820,A,F 14,0,Correlation
60,820,A,F 15,0,Correlation
60,820,A,F 19,3,Mean Difference
60,820,A,F 20,1,Mean Difference
60,820,A,F 21,1.5,Mean Difference
60,820,A,F 25,0,Quali
60,820,A,F 26,0,Quali
60,820,A,F 27,0,Quali
60,820,A,F 28,0,Quali
60,820,A,F 29,0,Quali
60,820,A,F 30,3,Quali
60,820,A,F 31,3,Quali
60,820,A,F 32,3,Quali
60,820,A,F 33,3,Quali
60,820,A,F 34,0,Quali
60,820,A,F 35,0,Quali
60,820,A,F 36,0,Quali
60,820,A,F 37,3,Quali
60,820,A,F 38,0,Quali
60,820,A,F 39,0,Quali
60,820,A,F 40,0,Quali
60,820,A,F 41,3,Quali
60,820,A,F 42,3,Quali
60,804,A,F 1,1.5,Methodology
60,804,A,F 2,3,Methodology
60,804,A,F 3,3,Methodology
60,804,A,F 4,0,Measurement Theory
60,804,A,F 5,3,Measurement Theory
60,804,A,F 6,3,Measurement Theory
60,804,A,F 7,3,Distribution
60,804,A,F 8,1,Distribution
60,804,A,F 9,3,Distribution
60,804,A,F 10,3,Cross Table
60,804,A,F 11,0,Cross Table
60,804,A,F 12,3,Cross Table
60,804,A,F 13,0,Correlation
60,804,A,F 14,3,Correlation
60,804,A,F 15,3,Correlation
60,804,A,F 19,3,Mean Difference
60,804,A,F 20,1.5,Mean Difference
60,804,A,F 21,1.5,Mean Difference
60,804,A,F 25,0,Quali
60,804,A,F 26,0,Quali
60,804,A,F 27,3,Quali
60,804,A,F 28,3,Quali
60,804,A,F 29,3,Quali
60,804,A,F 30,3,Quali
60,804,A,F 31,3,Quali
60,804,A,F 32,3,Quali
60,804,A,F 33,0,Quali
60,804,A,F 34,0,Quali
60,804,A,F 35,3,Quali
60,804,A,F 36,3,Quali
60,804,A,F 37,3,Quali
60,804,A,F 38,3,Quali
60,804,A,F 39,0,Quali
60,804,A,F 40,3,Quali
60,804,A,F 41,3,Quali
60,804,A,F 42,3,Quali
60,859,B,F 1,1.5,Methodology
60,859,B,F 2,0,Methodology
60,859,B,F 3,2,Methodology
60,859,B,F 4,3,Measurement Theory
60,859,B,F 5,3,Measurement Theory
60,859,B,F 6,3,Measurement Theory
60,859,B,F 7,3,Distribution
60,859,B,F 8,0,Distribution
60,859,B,F 9,0,Distribution
60,859,B,F 10,3,Cross Table
60,859,B,F 11,0,Cross Table
60,859,B,F 12,0,Cross Table
60,859,B,F 13,0,Correlation
60,859,B,F 14,0,Correlation
60,859,B,F 15,0,Correlation
60,859,B,F 19,0,Mean Difference
60,859,B,F 20,0,Mean Difference
60,859,B,F 21,0.75,Mean Difference
60,859,B,F 25,3,Quali
60,859,B,F 26,0,Quali
60,859,B,F 27,3,Quali
60,859,B,F 28,3,Quali
60,859,B,F 29,0,Quali
60,859,B,F 30,2.25,Quali
60,859,B,F 31,0,Quali
60,859,B,F 32,0,Quali
60,859,B,F 33,3,Quali
60,859,B,F 34,0,Quali
60,859,B,F 35,0,Quali
60,859,B,F 36,3,Quali
60,859,B,F 37,3,Quali
60,859,B,F 38,3,Quali
60,859,B,F 39,3,Quali
60,859,B,F 40,3,Quali
60,859,B,F 41,0,Quali
60,859,B,F 42,3,Quali
60,704,B,F 1,2.25,Methodology
60,704,B,F 2,3,Methodology
60,704,B,F 3,2,Methodology
60,704,B,F 4,3,Measurement Theory
60,704,B,F 5,3,Measurement Theory
60,704,B,F 6,1.5,Measurement Theory
60,704,B,F 7,3,Distribution
60,704,B,F 8,2,Distribution
60,704,B,F 9,3,Distribution
60,704,B,F 10,3,Cross Table
60,704,B,F 11,0,Cross Table
60,704,B,F 12,3,Cross Table
60,704,B,F 13,3,Correlation
60,704,B,F 14,0,Correlation
60,704,B,F 15,3,Correlation
60,704,B,F 19,3,Mean Difference
60,704,B,F 20,3,Mean Difference
60,704,B,F 21,2.25,Mean Difference
60,704,B,F 25,3,Quali
60,704,B,F 26,0,Quali
60,704,B,F 27,3,Quali
60,704,B,F 28,3,Quali
60,704,B,F 29,0,Quali
60,704,B,F 30,3,Quali
60,704,B,F 31,3,Quali
60,704,B,F 32,3,Quali
60,704,B,F 33,3,Quali
60,704,B,F 34,0,Quali
60,704,B,F 35,3,Quali
60,704,B,F 36,3,Quali
60,704,B,F 37,3,Quali
60,704,B,F 38,0,Quali
60,704,B,F 39,3,Quali
60,704,B,F 40,3,Quali
60,704,B,F 41,3,Quali
60,704,B,F 42,3,Quali
60,676,B,F 1,1.5,Methodology
60,676,B,F 2,0,Methodology
60,676,B,F 3,2,Methodology
60,676,B,F 4,3,Measurement Theory
60,676,B,F 5,0,Measurement Theory
60,676,B,F 6,0,Measurement Theory
60,676,B,F 7,3,Distribution
60,676,B,F 8,2,Distribution
60,676,B,F 9,3,Distribution
60,676,B,F 10,1.5,Cross Table
60,676,B,F 11,3,Cross Table
60,676,B,F 12,0,Cross Table
60,676,B,F 13,0,Correlation
60,676,B,F 14,0,Correlation
60,676,B,F 15,1,Correlation
60,676,B,F 19,1,Mean Difference
60,676,B,F 20,0,Mean Difference
60,676,B,F 21,1.5,Mean Difference
60,676,B,F 25,0,Quali
60,676,B,F 26,0,Quali
60,676,B,F 27,0,Quali
60,676,B,F 28,3,Quali
60,676,B,F 29,3,Quali
60,676,B,F 30,3,Quali
60,676,B,F 31,3,Quali
60,676,B,F 32,3,Quali
60,676,B,F 33,3,Quali
60,676,B,F 34,0,Quali
60,676,B,F 35,3,Quali
60,676,B,F 36,0,Quali
60,676,B,F 37,3,Quali
60,676,B,F 38,0,Quali
60,676,B,F 39,0,Quali
60,676,B,F 40,0,Quali
60,676,B,F 41,3,Quali
60,676,B,F 42,3,Quali
60,628,B,F 1,0,Methodology
60,628,B,F 2,1.5,Methodology
60,628,B,F 3,2,Methodology
60,628,B,F 4,2.5,Measurement Theory
60,628,B,F 5,0,Measurement Theory
60,628,B,F 6,1.5,Measurement Theory
60,628,B,F 7,0,Distribution
60,628,B,F 8,2,Distribution
60,628,B,F 9,0,Distribution
60,628,B,F 10,0,Cross Table
60,628,B,F 11,0,Cross Table
60,628,B,F 12,2,Cross Table
60,628,B,F 13,1.5,Correlation
60,628,B,F 14,0,Correlation
60,628,B,F 15,0,Correlation
60,628,B,F 19,0,Mean Difference
60,628,B,F 20,0,Mean Difference
60,628,B,F 21,1.5,Mean Difference
60,628,B,F 25,0,Quali
60,628,B,F 26,0,Quali
60,628,B,F 27,0,Quali
60,628,B,F 28,3,Quali
60,628,B,F 29,0,Quali
60,628,B,F 30,1.5,Quali
60,628,B,F 31,3,Quali
60,628,B,F 32,0,Quali
60,628,B,F 33,3,Quali
60,628,B,F 34,0,Quali
60,628,B,F 35,0,Quali
60,628,B,F 36,3,Quali
60,628,B,F 37,3,Quali
60,628,B,F 38,0,Quali
60,628,B,F 39,3,Quali
60,628,B,F 40,3,Quali
60,628,B,F 41,0,Quali
60,628,B,F 42,3,Quali
60,308,A,F 1,0,Methodology
60,308,A,F 2,0,Methodology
60,308,A,F 3,3,Methodology
60,308,A,F 4,2,Measurement Theory
60,308,A,F 5,3,Measurement Theory
60,308,A,F 6,0.75,Measurement Theory
60,308,A,F 7,0,Distribution
60,308,A,F 8,3,Distribution
60,308,A,F 9,1.5,Distribution
60,308,A,F 10,3,Cross Table
60,308,A,F 11,0,Cross Table
60,308,A,F 12,1.5,Cross Table
60,308,A,F 13,0,Correlation
60,308,A,F 14,3,Correlation
60,308,A,F 15,0,Correlation
60,308,A,F 19,3,Mean Difference
60,308,A,F 20,0,Mean Difference
60,308,A,F 21,0,Mean Difference
60,308,A,F 25,3,Quali
60,308,A,F 26,3,Quali
60,308,A,F 27,0,Quali
60,308,A,F 28,3,Quali
60,308,A,F 29,0,Quali
60,308,A,F 30,3,Quali
60,308,A,F 31,3,Quali
60,308,A,F 32,0,Quali
60,308,A,F 33,3,Quali
60,308,A,F 34,3,Quali
60,308,A,F 35,0,Quali
60,308,A,F 36,0,Quali
60,308,A,F 37,0,Quali
60,308,A,F 38,0,Quali
60,308,A,F 39,3,Quali
60,308,A,F 40,3,Quali
60,308,A,F 41,0,Quali
60,308,A,F 42,3,Quali
60,821,A,F 1,1.5,Methodology
60,821,A,F 2,1.5,Methodology
60,821,A,F 3,1,Methodology
60,821,A,F 4,3,Measurement Theory
60,821,A,F 5,1,Measurement Theory
60,821,A,F 6,0.75,Measurement Theory
60,821,A,F 7,0,Distribution
60,821,A,F 8,0,Distribution
60,821,A,F 9,3,Distribution
60,821,A,F 10,1.5,Cross Table
60,821,A,F 11,0,Cross Table
60,821,A,F 12,0,Cross Table
60,821,A,F 13,3,Correlation
60,821,A,F 14,0,Correlation
60,821,A,F 15,0,Correlation
60,821,A,F 19,3,Mean Difference
60,821,A,F 20,0,Mean Difference
60,821,A,F 21,2.25,Mean Difference
60,821,A,F 25,0,Quali
60,821,A,F 26,0,Quali
60,821,A,F 27,0,Quali
60,821,A,F 28,3,Quali
60,821,A,F 29,0,Quali
60,821,A,F 30,2.25,Quali
60,821,A,F 31,0,Quali
60,821,A,F 32,3,Quali
60,821,A,F 33,3,Quali
60,821,A,F 34,0,Quali
60,821,A,F 35,0,Quali
60,821,A,F 36,3,Quali
60,821,A,F 37,0,Quali
60,821,A,F 38,0,Quali
60,821,A,F 39,0,Quali
60,821,A,F 40,3,Quali
60,821,A,F 41,0,Quali
60,821,A,F 42,3,Quali
60,880,B,F 1,2.25,Methodology
60,880,B,F 2,0,Methodology
60,880,B,F 3,1,Methodology
60,880,B,F 4,3,Measurement Theory
60,880,B,F 5,3,Measurement Theory
60,880,B,F 6,1.5,Measurement Theory
60,880,B,F 7,3,Distribution
60,880,B,F 8,2,Distribution
60,880,B,F 9,3,Distribution
60,880,B,F 10,3,Cross Table
60,880,B,F 11,0,Cross Table
60,880,B,F 12,3,Cross Table
60,880,B,F 13,0,Correlation
60,880,B,F 14,3,Correlation
60,880,B,F 15,2,Correlation
60,880,B,F 19,0,Mean Difference
60,880,B,F 20,3,Mean Difference
60,880,B,F 21,1.5,Mean Difference
60,880,B,F 25,3,Quali
60,880,B,F 26,3,Quali
60,880,B,F 27,3,Quali
60,880,B,F 28,3,Quali
60,880,B,F 29,0,Quali
60,880,B,F 30,1.5,Quali
60,880,B,F 31,3,Quali
60,880,B,F 32,3,Quali
60,880,B,F 33,3,Quali
60,880,B,F 34,0,Quali
60,880,B,F 35,3,Quali
60,880,B,F 36,3,Quali
60,880,B,F 37,0,Quali
60,880,B,F 38,0,Quali
60,880,B,F 39,0,Quali
60,880,B,F 40,3,Quali
60,880,B,F 41,3,Quali
60,880,B,F 42,3,Quali
60,776,B,F 1,2.25,Methodology
60,776,B,F 2,3,Methodology
60,776,B,F 3,3,Methodology
60,776,B,F 4,2,Measurement Theory
60,776,B,F 5,3,Measurement Theory
60,776,B,F 6,3,Measurement Theory
60,776,B,F 7,0,Distribution
60,776,B,F 8,2,Distribution
60,776,B,F 9,3,Distribution
60,776,B,F 10,3,Cross Table
60,776,B,F 11,0,Cross Table
60,776,B,F 12,3,Cross Table
60,776,B,F 13,0,Correlation
60,776,B,F 14,0,Correlation
60,776,B,F 15,0,Correlation
60,776,B,F 19,3,Mean Difference
60,776,B,F 20,0,Mean Difference
60,776,B,F 21,0,Mean Difference
60,776,B,F 25,0,Quali
60,776,B,F 26,0,Quali
60,776,B,F 27,0,Quali
60,776,B,F 28,0,Quali
60,776,B,F 29,3,Quali
60,776,B,F 30,0,Quali
60,776,B,F 31,3,Quali
60,776,B,F 32,0,Quali
60,776,B,F 33,3,Quali
60,776,B,F 34,0,Quali
60,776,B,F 35,0,Quali
60,776,B,F 36,0,Quali
60,776,B,F 37,0,Quali
60,776,B,F 38,0,Quali
60,776,B,F 39,0,Quali
60,776,B,F 40,0,Quali
60,776,B,F 41,0,Quali
60,776,B,F 42,0,Quali
60,763,A,F 1,0,Methodology
60,763,A,F 2,0,Methodology
60,763,A,F 3,2,Methodology
60,763,A,F 4,3,Measurement Theory
60,763,A,F 5,1,Measurement Theory
60,763,A,F 6,1.5,Measurement Theory
60,763,A,F 7,3,Distribution
60,763,A,F 8,2,Distribution
60,763,A,F 9,1.5,Distribution
60,763,A,F 10,3,Cross Table
60,763,A,F 11,0,Cross Table
60,763,A,F 12,3,Cross Table
60,763,A,F 13,3,Correlation
60,763,A,F 14,0,Correlation
60,763,A,F 15,2,Correlation
60,763,A,F 19,0,Mean Difference
60,763,A,F 20,1,Mean Difference
60,763,A,F 21,2,Mean Difference
60,763,A,F 25,3,Quali
60,763,A,F 26,3,Quali
60,763,A,F 27,0,Quali
60,763,A,F 28,3,Quali
60,763,A,F 29,0,Quali
60,763,A,F 30,3,Quali
60,763,A,F 31,3,Quali
60,763,A,F 32,0,Quali
60,763,A,F 33,3,Quali
60,763,A,F 34,3,Quali
60,763,A,F 35,3,Quali
60,763,A,F 36,0,Quali
60,763,A,F 37,3,Quali
60,763,A,F 38,0,Quali
60,763,A,F 39,3,Quali
60,763,A,F 40,0,Quali
60,763,A,F 41,3,Quali
60,763,A,F 42,3,Quali
60,379,B,F 1,2.25,Methodology
60,379,B,F 2,3,Methodology
60,379,B,F 3,3,Methodology
60,379,B,F 4,3,Measurement Theory
60,379,B,F 5,3,Measurement Theory
60,379,B,F 6,1.5,Measurement Theory
60,379,B,F 7,0,Distribution
60,379,B,F 8,2,Distribution
60,379,B,F 9,3,Distribution
60,379,B,F 10,3,Cross Table
60,379,B,F 11,3,Cross Table
60,379,B,F 12,3,Cross Table
60,379,B,F 13,1.5,Correlation
60,379,B,F 14,3,Correlation
60,379,B,F 15,0,Correlation
60,379,B,F 19,3,Mean Difference
60,379,B,F 20,3,Mean Difference
60,379,B,F 21,1.5,Mean Difference
60,379,B,F 25,3,Quali
60,379,B,F 26,3,Quali
60,379,B,F 27,0,Quali
60,379,B,F 28,3,Quali
60,379,B,F 29,3,Quali
60,379,B,F 30,3,Quali
60,379,B,F 31,3,Quali
60,379,B,F 32,0,Quali
60,379,B,F 33,0,Quali
60,379,B,F 34,0,Quali
60,379,B,F 35,3,Quali
